ticker,month,return_next,sentiment,technical,fundamental,mean_rating,std_rating,js_divergence,h_sentiment,d_post
000157,2017-01,0.14800000000000002,4,6,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000157,2017-04,-0.0526,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000157,2017-07,-0.0227,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000157,2017-10,-0.1091,6,4,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000157,2018-01,-0.1024,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000157,2018-04,-0.017,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000157,2018-07,-0.0632,5,4,5,4.666666666666667,0.4714045207910317,0.0013272465907683984,1.0,0.4714045207910317
000157,2018-10,0.1909,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000157,2019-01,0.3243,5,5,4,4.666666666666667,0.4714045207910317,0.0013272465907683984,1.0,0.4714045207910317
000157,2019-04,0.155,8,8,7,7.666666666666667,0.4714045207910317,0.000483684145855568,0.7219280948873623,0.4714045207910317
000157,2019-07,-0.1578,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000157,2019-10,0.0259,6,8,7,7.0,0.816496580927726,0.0017108958982558105,0.9709505944546686,0.816496580927726
000157,2020-01,-0.0046,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000157,2020-04,-0.0068000000000000005,4,4,7,5.0,1.4142135623730951,0.009292928204941,0.9709505944546686,1.4142135623730951
000157,2020-07,0.0415,7,5,7,6.333333333333333,0.9428090415820634,0.002946330098012255,0.8812908992306927,0.9428090415820634
000157,2020-10,0.2064,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000157,2021-01,0.182,8,8,7,7.666666666666667,0.4714045207910317,0.000483684145855568,0.7219280948873623,0.4714045207910317
000157,2021-04,-0.1057,5,6,7,6.0,0.816496580927726,0.002333803387527431,1.0,0.816496580927726
000157,2021-07,0.043899999999999995,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000157,2021-10,-0.053200000000000004,6,4,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000157,2022-01,-0.0018,6,5,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000157,2022-04,0.03,4,4,4,4.0,0.0,0.0,0.9709505944546686,0.0
000157,2022-07,-0.07400000000000001,6,6,5,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000157,2022-10,0.1164,4,4,5,4.333333333333333,0.4714045207910317,0.0014294885616036141,0.9709505944546686,0.4714045207910317
000157,2023-01,0.1902,5,4,6,5.0,0.816496580927726,0.0033729266193250444,1.0,0.816496580927726
000157,2023-04,-0.0281,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000157,2023-07,-0.0708,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000157,2023-10,0.0054,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000157,2024-01,0.12539999999999998,6,5,7,6.0,0.816496580927726,0.002333803387527431,0.9709505944546686,0.816496580927726
000157,2024-04,-0.062400000000000004,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000157,2024-07,-0.0658,4,6,7,5.666666666666667,1.247219128924647,0.006454904945298079,0.9709505944546686,1.247219128924647
000157,2024-10,0.004699999999999999,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000301,2005-01,0.5273,5,4,6,5.0,0.816496580927726,0.0033729266193250444,1.0,0.816496580927726
000301,2005-04,0.0,3,3,6,4.0,1.4142135623730951,0.014362591564146779,0.8812908992306927,1.4142135623730951
000301,2005-07,2.5385,4,4,3,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000301,2005-10,1.0,2,2,2,2.0,0.0,0.0,0.7219280948873623,0.0
000301,2006-01,0.5,7,3,3,4.333333333333333,1.8856180831641267,0.021556318259027013,0.8812908992306927,1.8856180831641267
000301,2006-04,0.2182,7,7,3,5.666666666666667,1.8856180831641267,0.01639998447673846,0.8812908992306927,1.8856180831641267
000301,2006-07,-0.0472,7,7,2,5.333333333333333,2.357022603955158,0.03162528845271663,0.8812908992306927,2.357022603955158
000301,2006-10,0.0746,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000301,2007-01,0.49670000000000003,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000301,2007-04,0.7168000000000001,8,8,3,6.333333333333333,2.357022603955158,0.02112692293417683,0.7219280948873623,2.357022603955158
000301,2007-10,-0.025699999999999997,6,6,7,6.333333333333333,0.4714045207910317,0.0006758874784615638,0.9709505944546686,0.4714045207910317
000301,2008-01,0.096,6,8,6,6.666666666666667,0.9428090415820634,0.0023948438453058845,0.9709505944546686,0.9428090415820634
000301,2008-04,-0.1319,4,3,6,4.333333333333333,1.247219128924647,0.01013672725206552,0.9709505944546686,1.247219128924647
000301,2008-07,-0.33270000000000005,3,2,4,3.0,0.816496580927726,0.00957506104276447,0.8812908992306927,0.816496580927726
000301,2008-10,0.1953,4,3,4,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000301,2009-01,0.1606,6,4,3,4.333333333333333,1.247219128924647,0.010136727252065516,0.9709505944546686,1.247219128924647
000301,2009-04,0.125,7,7,4,6.0,1.4142135623730951,0.007732062599348774,0.8812908992306927,1.4142135623730951
000301,2009-07,-0.2623,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000301,2009-10,0.128,5,7,6,6.0,0.816496580927726,0.002333803387527431,1.0,0.816496580927726
000301,2010-01,0.046900000000000004,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000301,2010-04,-0.23120000000000002,5,6,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,1.0,0.4714045207910317
000301,2010-07,-0.0296,3,3,4,3.3333333333333335,0.4714045207910317,0.0023948438453058845,0.8812908992306927,0.4714045207910317
000301,2010-10,0.1491,6,4,4,4.666666666666667,0.9428090415820634,0.004817302157272943,0.9709505944546686,0.9428090415820634
000301,2011-01,0.0943,4,5,5,4.666666666666667,0.4714045207910317,0.0013272465907683984,0.9709505944546686,0.4714045207910317
000301,2011-04,-0.1057,6,6,4,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000301,2011-07,-0.07339999999999999,4,4,5,4.333333333333333,0.4714045207910317,0.0014294885616036141,0.9709505944546686,0.4714045207910317
000301,2011-10,-0.0775,3,3,4,3.3333333333333335,0.4714045207910317,0.0023948438453058845,0.8812908992306927,0.4714045207910317
000301,2012-01,0.125,4,3,4,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000301,2012-04,-0.063,5,4,4,4.333333333333333,0.4714045207910317,0.0014294885616036141,1.0,0.4714045207910317
000301,2012-07,0.0331,4,5,5,4.666666666666667,0.4714045207910317,0.0013272465907683984,0.9709505944546686,0.4714045207910317
000301,2012-10,-0.0693,6,5,5,5.333333333333333,0.4714045207910317,0.0009491787649267315,0.9709505944546686,0.4714045207910317
000301,2013-01,-0.022799999999999997,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000301,2013-04,0.18230000000000002,4,5,6,5.0,0.816496580927726,0.0033729266193250444,0.9709505944546686,0.816496580927726
000301,2013-07,0.08460000000000001,4,3,5,4.0,0.816496580927726,0.00530599861166309,0.9709505944546686,0.816496580927726
000301,2013-10,-0.024399999999999998,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000301,2014-01,0.037000000000000005,5,6,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,1.0,0.4714045207910317
000301,2014-04,-0.0329,5,5,6,5.333333333333333,0.4714045207910317,0.0009491787649267315,1.0,0.4714045207910317
000301,2014-07,0.035699999999999996,5,4,6,5.0,0.816496580927726,0.0033729266193250444,1.0,0.816496580927726
000301,2014-10,0.0786,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000301,2015-01,0.0891,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000301,2015-04,0.1518,7,7,7,7.0,0.0,0.0,0.8812908992306927,0.0
000301,2015-07,-0.1495,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000301,2015-10,0.14,3,4,5,4.0,0.816496580927726,0.00530599861166309,0.8812908992306927,0.816496580927726
000301,2016-01,-0.0351,7,6,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.8812908992306927,0.4714045207910317
000301,2016-04,-0.07490000000000001,6,6,4,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000301,2016-07,0.09970000000000001,5,4,4,4.333333333333333,0.4714045207910317,0.0014294885616036141,1.0,0.4714045207910317
000301,2016-10,0.1199,6,4,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000301,2017-01,0.0378,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000301,2017-10,0.1402,5,6,6,5.666666666666667,0.4714045207910317,0.0008932948130031191,1.0,0.4714045207910317
000301,2018-01,0.171,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000301,2018-04,0.1081,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000301,2018-07,0.08460000000000001,4,6,6,5.333333333333333,0.9428090415820634,0.004212595043515672,0.9709505944546686,0.9428090415820634
000301,2018-10,-0.0167,5,5,6,5.333333333333333,0.4714045207910317,0.0009491787649267315,1.0,0.4714045207910317
000301,2019-01,0.1283,5,5,6,5.333333333333333,0.4714045207910317,0.0009491787649267315,1.0,0.4714045207910317
000301,2019-04,-0.1377,7,6,5,6.0,0.816496580927726,0.002333803387527431,0.8812908992306927,0.816496580927726
000301,2019-07,-0.0444,6,6,5,5.666666666666667,0.4714045207910317,0.0008932948130031191,0.9709505944546686,0.4714045207910317
000301,2019-10,-0.0388,5,5,5,5.0,0.0,0.0,1.0,0.0
000301,2020-01,-0.0089,6,5,5,5.333333333333333,0.4714045207910317,0.0009491787649267315,0.9709505944546686,0.4714045207910317
000301,2020-04,0.0876,4,4,5,4.333333333333333,0.4714045207910317,0.0014294885616036141,0.9709505944546686,0.4714045207910317
000301,2020-07,0.0111,7,7,6,6.666666666666667,0.4714045207910317,0.000642071396597733,0.8812908992306927,0.4714045207910317
000301,2020-10,0.6837000000000001,6,7,6,6.333333333333333,0.4714045207910317,0.0006758874784616383,0.9709505944546686,0.4714045207910317
000301,2021-01,0.048,7,6,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.8812908992306927,0.4714045207910317
000301,2021-04,0.158,6,7,7,6.666666666666667,0.4714045207910317,0.0006420713965977487,0.9709505944546686,0.4714045207910317
000301,2021-07,0.1938,7,8,7,7.333333333333333,0.4714045207910317,0.0005056809102375145,0.8812908992306927,0.4714045207910317
000301,2021-10,-0.1323,6,6,6,6.0,0.0,0.0,0.9709505944546686,0.0
000301,2022-01,0.1382,4,4,6,4.666666666666667,0.9428090415820634,0.004817302157272868,0.9709505944546686,0.9428090415820634
000301,2022-04,0.2966,4,3,4,3.6666666666666665,0.4714045207910317,0.0021766561578771704,0.9709505944546686,0.4714045207910317
000301,2022-07,-0.0236,7,6,4,5.666666666666667,1.247219128924647,0.006454904945298079,0.8812908992306927,1.247219128924647
000301,2022-10,0.0864,5,6,5,5.333333333333333,0.4714045207910317,0.0009491787649267315,1.0,0.4714045207910317
000301,2023-01,-0.0058,4,4,4,4.0,0.0,0.0,0.9709505944546686,0.0
000301,2023-04,-0.0746,5,4,5,4.666666666666667,0.4714045207910317,0.0013272465907683984,1.0,0.4714045207910317
000301,2023-07,-0.0843,5,5,4,4.666666666666667,0.4714045207910317,0.0013272465907683984,1.0,0.4714045207910317
000301,2023-10,-0.0493,5,4,4,4.333333333333333,0.4714045207910317,0.0014294885616036141,1.0,0.4714045207910317
